Inscrição,Quadra,Lote,Origem,Tributo,Ano,Mês,Situação,Valor Atual,Juros,Multa,Total Divida,Vencidas,A Vencer
202.107.0243.001,12,23,Imóvel,TSU - DA,2019,01,Dívida Ativa,99.2,56.55,19.84,175.59,1,0
202.107.0243.001,12,23,Imóvel,IPTU - DA,2020,01,Dívida Ativa,351.08,157.99,70.22,579.29,1,0
202.107.0243.001,12,23,Imóvel,TSU - DA,2020,01,Dívida Ativa,99.68,44.86,19.94,164.48,1,0
202.107.0243.001,12,23,Imóvel,IPTU - DA,2021,01,Dívida Ativa,351.09,112.35,70.22,533.66,1,0
202.107.0243.001,12,23,Imóvel,TSU - DA,2021,01,Dívida Ativa,94.29,30.17,18.86,143.32,1,0
202.107.0243.001,12,23,Imóvel,IPTU - DA,2022,01,Dívida Ativa,510.1,107.12,102.02,719.24,1,0
202.107.0243.001,12,23,Imóvel,TSU - DA,2022,01,Dívida Ativa,124.92,26.23,24.98,176.13,1,0
202.107.0243.001,12,23,Imóvel,IPTU - DA,2023,01,Dívida Ativa,510.1,45.91,102.02,658.03,1,0
202.107.0243.001,12,23,Imóvel,TSU - DA,2023,01,Dívida Ativa,117.96,10.62,23.59,152.17,1,0
301.066.0111.000,01,14,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
301.066.0111.000,01,14,Imóvel,ITU,2024,01,Dívida Corrente,913.08,0.0,0.0,913.08,0,6
301.066.0123.000,01,13,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
301.066.0123.000,01,13,Imóvel,ITU,2024,01,Dívida Corrente,913.08,0.0,0.0,913.08,0,6
301.675.0112.000,07,07,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
301.675.0112.000,07,07,Imóvel,ITU,2024,01,Dívida Corrente,577.4,0.0,0.0,577.4,0,4
301.675.0112.000,07,07,Imóvel,Capin. RoçaD.A,2022,02,Dívida Ativa,506.05,70.85,101.21,678.11,1,0
301.675.0112.000,07,07,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,507.72,40.62,101.54,649.88,1,0
301.675.0112.000,07,07,Imóvel,Capin. RoçaD.A,2023,06,Dívida Ativa,507.72,25.39,40.62,573.73,1,0
301.676.0121.000,08,09,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
301.676.0121.000,08,09,Imóvel,ITU,2024,01,Dívida Corrente,711.3,0.0,0.0,711.3,0,5
301.676.0121.000,08,09,Imóvel,CIP - DA,2020,01,Dívida Ativa,34.0,15.3,6.8,56.1,1,0
301.676.0121.000,08,09,Imóvel,ITU - DA,2020,01,Dívida Ativa,640.8,288.36,128.16,1057.32,1,0
301.676.0121.000,08,09,Imóvel,CIP - DA,2021,01,Dívida Ativa,31.01,9.92,6.2,47.13,1,0
301.676.0121.000,08,09,Imóvel,ITU - DA,2021,01,Dívida Ativa,640.8,205.06,128.16,974.02,1,0
301.676.0121.000,08,09,Imóvel,Capin. RoçaD.A,2022,02,Dívida Ativa,212.93,29.81,42.59,285.33,1,0
301.676.0121.000,08,09,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
301.676.0121.000,08,09,Imóvel,ITU - DA,2022,01,Dívida Ativa,711.29,149.37,142.26,1002.92,1,0
301.676.0121.000,08,09,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,213.63,17.09,42.73,273.45,1,0
301.676.0121.000,08,09,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
301.676.0121.000,08,09,Imóvel,ITU - DA,2023,01,Dívida Ativa,711.29,64.02,142.26,917.57,1,0
302.419.0219.000,05,22,Imóvel,IPTU,2024,01,Dívida Corrente,776.65,0.0,0.0,776.65,0,5
302.419.0219.000,05,22,Imóvel,TSU,2024,01,Dívida Corrente,144.18,0.0,0.0,144.18,0,1
302.419.0219.000,05,22,Imóvel,IPTU - DA,2022,01,Dívida Ativa,776.64,163.1,155.33,1095.07,1,0
302.419.0219.000,05,22,Imóvel,TSU - DA,2022,01,Dívida Ativa,138.18,29.02,27.64,194.84,1,0
302.419.0219.000,05,22,Imóvel,IPTU - DA,2023,01,Dívida Ativa,776.63,69.9,155.33,1001.86,1,0
302.419.0219.000,05,22,Imóvel,TSU - DA,2023,01,Dívida Ativa,130.48,11.74,26.1,168.32,1,0
302.419.0231.000,5,3,Imóvel,IPTU,2024,01,Dívida Corrente,108.32,0.0,0.0,108.32,0,1
302.419.0243.000,05,24,Imóvel,IPTU,2024,01,Dívida Corrente,235.1,0.0,0.0,235.1,0,1
302.419.0243.000,05,24,Imóvel,TSU,2024,01,Dívida Corrente,53.46,0.0,0.0,53.46,0,1
302.419.0243.000,05,24,Imóvel,IPTU - DA,2018,01,Dívida Ativa,226.92,156.57,45.38,428.87,1,0
302.419.0243.000,05,24,Imóvel,Saldo Parc. D.A,2018,05,Dívida Ativa,490.6,449.27,71.23,1011.1,1,0
302.419.0243.000,05,24,Imóvel,Saldo Parc. D.A,2018,05,Dívida Ativa,247.58,194.43,35.95,477.96,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2018,01,Dívida Ativa,76.37,52.69,15.27,144.33,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2019,01,Dívida Ativa,226.91,129.34,45.38,401.63,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2019,01,Dívida Ativa,59.52,33.93,11.9,105.35,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2020,01,Dívida Ativa,226.91,102.11,45.38,374.4,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2020,01,Dívida Ativa,59.81,26.91,11.96,98.68,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2021,01,Dívida Ativa,226.91,72.61,45.38,344.9,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2021,01,Dívida Ativa,56.57,18.1,11.31,85.98,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2022,01,Dívida Ativa,235.09,49.37,47.02,331.48,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2022,01,Dívida Ativa,51.24,10.76,10.25,72.25,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2023,01,Dívida Ativa,235.1,21.16,47.02,303.28,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2023,01,Dívida Ativa,48.38,4.35,9.68,62.41,1,0
302.419.0243.000,05,24,Imóvel,CIP - DA,2009,01,Ajuizada,46.08,82.48,9.22,137.78,1,0
302.419.0243.000,05,24,Imóvel,ITU - DA,2009,01,Ajuizada,176.9,315.76,35.38,528.04,2,0
302.419.0243.000,05,24,Imóvel,CIP - DA,2010,01,Ajuizada,44.77,74.31,8.95,128.03,1,0
302.419.0243.000,05,24,Imóvel,ITU - DA,2010,01,Ajuizada,105.61,175.31,21.12,302.04,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2011,01,Ajuizada,182.68,278.59,36.54,497.81,2,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2011,01,Ajuizada,82.72,126.57,16.54,225.83,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2012,01,Ajuizada,195.87,274.23,39.18,509.28,3,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2012,01,Ajuizada,82.72,116.63,16.54,215.89,1,0
302.419.0243.000,05,24,Imóvel,IPTU - DA,2014,01,Ajuizada,201.31,235.53,40.26,477.1,1,0
302.419.0243.000,05,24,Imóvel,TSU - DA,2014,01,Ajuizada,78.76,92.14,15.75,186.65,1,0
302.539.0173.000,13,14-A,Imóvel,IPTU,2024,01,Dívida Corrente,423.44,0.0,0.0,423.44,0,2
302.539.0173.000,13,14-A,Imóvel,TSU,2024,01,Dívida Corrente,71.96,0.0,0.0,71.96,0,1
306.009.0082.001,9,8,Imóvel,IPTU,2024,01,Dívida Corrente,304.24,0.0,0.0,304.24,0,2
306.009.0082.001,9,8,Imóvel,TSU,2024,01,Dívida Corrente,88.05,0.0,0.0,88.05,0,1
306.009.0082.001,9,8,Imóvel,IPTU - DA,2021,01,Dívida Ativa,302.08,96.67,60.42,459.17,1,0
306.009.0082.001,9,8,Imóvel,TSU - DA,2021,01,Dívida Ativa,93.18,29.82,18.64,141.64,1,0
306.009.0082.001,9,8,Imóvel,IPTU - DA,2022,01,Dívida Ativa,304.23,63.89,60.85,428.97,1,0
306.009.0082.001,9,8,Imóvel,TSU - DA,2022,01,Dívida Ativa,84.38,17.72,16.88,118.98,1,0
306.009.0082.001,9,8,Imóvel,IPTU - DA,2023,01,Dívida Ativa,304.23,27.38,60.85,392.46,1,0
306.009.0082.001,9,8,Imóvel,TSU - DA,2023,01,Dívida Ativa,79.68,7.17,15.94,102.79,1,0
401.255.0279.000,00,00,Imóvel,IPTU,2024,01,Dívida Corrente,1940.88,0.0,0.0,1940.88,0,8
401.255.0279.000,00,00,Imóvel,TSU,2024,01,Dívida Corrente,756.2,0.0,0.0,756.2,0,5
401.283.0054.001,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,3919.52,0.0,0.0,3919.52,0,8
401.283.0054.001,--,--,Imóvel,TSU,2024,01,Dívida Corrente,789.5,0.0,0.0,789.5,0,5
401.283.0054.002,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,3407.68,0.0,0.0,3407.68,0,8
401.283.0054.002,--,--,Imóvel,TSU,2024,01,Dívida Corrente,686.4,0.0,0.0,686.4,0,4
401.283.0054.003,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,3733.28,0.0,0.0,3733.28,0,8
401.283.0054.003,--,--,Imóvel,TSU,2024,01,Dívida Corrente,752.0,0.0,0.0,752.0,0,5
401.283.0054.004,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,3730.72,0.0,0.0,3730.72,0,8
401.283.0054.004,--,--,Imóvel,TSU,2024,01,Dívida Corrente,751.5,0.0,0.0,751.5,0,5
401.291.0015.001,000,000,Imóvel,IPTU,2024,01,Dívida Corrente,1681.36,0.0,0.0,1681.36,0,8
401.291.0015.001,000,000,Imóvel,TSU,2024,01,Dívida Corrente,342.28,0.0,0.0,342.28,0,2
401.291.0015.002,000,000,Imóvel,IPTU,2024,01,Dívida Corrente,277.98,0.0,0.0,277.98,0,1
401.291.0015.002,000,000,Imóvel,TSU,2024,01,Dívida Corrente,101.49,0.0,0.0,101.49,0,1
401.291.0039.001,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,514.47,0.0,0.0,514.47,0,3
401.291.0039.001,--,--,Imóvel,TSU,2024,01,Dívida Corrente,164.91,0.0,0.0,164.91,0,1
401.291.0039.002,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,532.08,0.0,0.0,532.08,0,3
401.291.0039.002,--,--,Imóvel,TSU,2024,01,Dívida Corrente,164.91,0.0,0.0,164.91,0,1
401.309.0131.001,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,1467.76,0.0,0.0,1467.76,0,8
401.309.0131.001,--,--,Imóvel,TSU,2024,01,Dívida Corrente,220.19,0.0,0.0,220.19,0,1
401.309.0131.002,--,--,Imóvel,IPTU,2024,01,Dívida Corrente,632.4,0.0,0.0,632.4,0,4
401.309.0131.002,--,--,Imóvel,TSU,2024,01,Dívida Corrente,260.41,0.0,0.0,260.41,0,1
401.527.0142.000,02,10,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.527.0142.000,02,10,Imóvel,ITU,2024,01,Dívida Corrente,1111.95,0.0,0.0,1111.95,0,7
401.527.0142.000,02,10,Imóvel,Capin. RoçaD.A,2022,02,Dívida Ativa,221.35,33.2,44.27,298.82,1,0
401.527.0142.000,02,10,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,212.08,0.0,4.24,216.32,1,0
401.529.0058.000,04,05,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.529.0058.000,04,05,Imóvel,ITU,2024,01,Dívida Corrente,1072.68,0.0,0.0,1072.68,0,7
401.529.0058.000,04,05,Imóvel,CIP - DA,2021,01,Dívida Ativa,31.01,9.92,6.2,47.13,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2021,01,Dívida Ativa,966.4,309.25,193.28,1468.93,1,0
401.529.0058.000,04,05,Imóvel,Capin. RoçaD.A,2022,01,Dívida Ativa,213.55,32.03,42.71,288.29,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2022,01,Dívida Ativa,1072.7,225.27,214.54,1512.51,1,0
401.529.0058.000,04,05,Imóvel,Capin. RoçaD.A,2023,04,Dívida Ativa,214.25,12.85,42.85,269.95,1,0
401.529.0058.000,04,05,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,214.25,17.14,42.85,274.24,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2023,01,Dívida Ativa,1072.7,96.54,214.54,1383.78,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2017,01,Ajuizada,68.73,55.68,13.75,138.16,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2017,01,Ajuizada,966.4,782.78,193.28,1942.46,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2018,01,Ajuizada,53.22,36.72,10.64,100.58,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2018,01,Ajuizada,966.4,666.81,193.28,1826.49,1,0
401.529.0058.000,04,05,Imóvel,Capin. RoçaD.A,2019,04,Ajuizada,215.46,120.66,43.09,379.21,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2019,01,Ajuizada,37.72,21.5,7.54,66.76,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2019,01,Ajuizada,966.39,550.84,193.28,1710.51,1,0
401.529.0058.000,04,05,Imóvel,CIP - DA,2020,01,Ajuizada,34.0,15.3,6.8,56.1,1,0
401.529.0058.000,04,05,Imóvel,ITU - DA,2020,01,Ajuizada,966.39,434.88,193.28,1594.55,1,0
401.533.0191.000,08,09,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.533.0191.000,08,09,Imóvel,ITU,2024,01,Dívida Corrente,1069.6,0.0,0.0,1069.6,0,7
401.533.0191.000,08,09,Imóvel,Capin. RoçaD.A,2022,02,Dívida Ativa,212.93,31.94,42.59,287.46,1,0
401.533.0191.000,08,09,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
401.533.0191.000,08,09,Imóvel,ITU - DA,2022,01,Dívida Ativa,1069.59,224.61,213.92,1508.12,1,0
401.533.0191.000,08,09,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,213.63,17.09,42.73,273.45,1,0
401.533.0191.000,08,09,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.533.0191.000,08,09,Imóvel,ITU - DA,2023,01,Dívida Ativa,1069.6,96.26,213.92,1379.78,1,0
401.533.0236.000,08,10,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.533.0236.000,08,10,Imóvel,ITU,2024,01,Dívida Corrente,1684.96,0.0,0.0,1684.96,0,8
401.533.0236.000,08,10,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,280.44,22.44,56.09,358.97,1,0
401.533.0236.000,08,10,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.533.0236.000,08,10,Imóvel,ITU - DA,2023,01,Dívida Ativa,1684.91,151.64,336.98,2173.53,1,0
401.533.0236.000,08,10,Imóvel,Parcelam/Div/Aj,2023,12,Dívida Parcelada,1045.1,0.0,0.0,1045.1,0,4
401.533.0236.000,08,10,Imóvel,Parcelamento DA,2023,12,Dívida Parcelada,2860.01,0.0,0.0,2860.01,0,10
401.534.0128.001,09,04,Imóvel,IPTU,2024,01,Dívida Corrente,1426.48,0.0,0.0,1426.48,0,8
401.534.0128.001,09,04,Imóvel,TSU,2024,01,Dívida Corrente,139.03,0.0,0.0,139.03,0,1
401.534.0128.001,09,04,Imóvel,IPTU - DA,2023,01,Dívida Ativa,1426.45,128.38,285.29,1840.12,1,0
401.534.0128.001,09,04,Imóvel,TSU - DA,2023,01,Dívida Ativa,125.82,11.32,25.16,162.3,1,0
401.534.0140.000,09,03,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.534.0140.000,09,03,Imóvel,ITU,2024,01,Dívida Corrente,1161.12,0.0,0.0,1161.12,0,8
401.534.0140.000,09,03,Imóvel,Capin. RoçaD.A,2023,04,Dívida Ativa,231.91,13.91,46.38,292.2,1,0
401.534.0140.000,09,03,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.534.0140.000,09,03,Imóvel,ITU - DA,2023,01,Dívida Ativa,1161.16,104.5,232.23,1497.89,1,0
401.537.0018.000,4,2,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.537.0018.000,4,2,Imóvel,ITU,2024,01,Dívida Corrente,770.1,0.0,0.0,770.1,0,5
401.537.0018.000,4,2,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.537.0018.000,4,2,Imóvel,ITU - DA,2023,01,Dívida Ativa,770.11,69.31,154.02,993.44,1,0
401.537.0274.000,4,9,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.537.0274.000,4,9,Imóvel,ITU,2024,01,Dívida Corrente,941.22,0.0,0.0,941.22,0,6
401.537.0274.000,4,9,Imóvel,Capin. RoçaD.A,2022,02,Dívida Ativa,212.93,31.94,42.59,287.46,1,0
401.537.0274.000,4,9,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.537.0274.000,4,9,Imóvel,ITU - DA,2023,01,Dívida Ativa,941.24,84.71,188.25,1214.2,1,0
401.538.0006.001,13,01,Imóvel,IPTU,2024,01,Dívida Corrente,720.1,0.0,0.0,720.1,0,5
401.538.0006.001,13,01,Imóvel,TSU,2024,01,Dívida Corrente,73.76,0.0,0.0,73.76,0,1
401.538.0006.001,13,01,Imóvel,CIP - DA,2017,01,Dívida Ativa,68.73,55.68,13.75,138.16,1,0
401.538.0006.001,13,01,Imóvel,IPTU - DA,2021,01,Dívida Ativa,699.92,223.98,139.98,1063.88,1,0
401.538.0006.001,13,01,Imóvel,TSU - DA,2021,01,Dívida Ativa,78.05,24.98,15.61,118.64,1,0
401.538.0006.001,13,01,Imóvel,IPTU - DA,2022,01,Dívida Ativa,720.1,151.22,144.02,1015.34,1,0
401.538.0006.001,13,01,Imóvel,TSU - DA,2022,01,Dívida Ativa,70.69,14.84,14.14,99.67,1,0
401.538.0006.001,13,01,Imóvel,IPTU - DA,2023,01,Dívida Ativa,720.1,64.81,144.02,928.93,1,0
401.538.0006.001,13,01,Imóvel,TSU - DA,2023,01,Dívida Ativa,66.75,6.01,13.35,86.11,1,0
401.538.0006.001,13,01,Imóvel,CIP - DA,2018,01,Ajuizada,53.22,36.72,10.64,100.58,1,0
401.538.0006.001,13,01,Imóvel,ITU - DA,2018,01,Ajuizada,995.14,686.65,199.03,1880.82,1,0
401.538.0006.001,13,01,Imóvel,CIP - DA,2019,01,Ajuizada,37.72,21.5,7.54,66.76,1,0
401.538.0006.001,13,01,Imóvel,ITU - DA,2019,01,Ajuizada,995.15,567.23,199.03,1761.41,1,0
401.538.0006.001,13,01,Imóvel,CIP - DA,2020,01,Ajuizada,34.0,15.3,6.8,56.1,1,0
401.538.0006.001,13,01,Imóvel,ITU - DA,2020,01,Ajuizada,995.15,447.82,199.03,1642.0,1,0
401.538.0018.001,13,02,Imóvel,IPTU,2024,01,Dívida Corrente,279.18,0.0,0.0,279.18,0,1
401.538.0018.001,13,02,Imóvel,TSU,2024,01,Dívida Corrente,16.2,0.0,0.0,16.2,0,1
401.538.0018.001,13,02,Imóvel,IPTU - DA,2021,01,Dívida Ativa,260.1,83.23,52.02,395.35,1,0
401.538.0018.001,13,02,Imóvel,TSU - DA,2021,01,Dívida Ativa,17.14,5.49,3.43,26.06,1,0
401.538.0018.001,13,02,Imóvel,IPTU - DA,2022,01,Dívida Ativa,279.18,58.63,55.84,393.65,1,0
401.538.0018.001,13,02,Imóvel,TSU - DA,2022,01,Dívida Ativa,15.53,3.26,3.11,21.9,1,0
401.538.0018.001,13,02,Imóvel,IPTU - DA,2023,01,Dívida Ativa,279.17,25.13,55.83,360.13,1,0
401.538.0018.001,13,02,Imóvel,TSU - DA,2023,01,Dívida Ativa,14.66,1.32,2.93,18.91,1,0
401.538.0018.001,13,02,Imóvel,CIP - DA,2017,01,Ajuizada,68.73,55.68,13.75,138.16,1,0
401.538.0018.001,13,02,Imóvel,ITU - DA,2017,01,Ajuizada,693.78,561.97,138.76,1394.51,1,0
401.538.0018.001,13,02,Imóvel,CIP - DA,2018,01,Ajuizada,53.22,36.72,10.64,100.58,1,0
401.538.0018.001,13,02,Imóvel,ITU - DA,2018,01,Ajuizada,693.79,478.71,138.76,1311.26,1,0
401.538.0018.001,13,02,Imóvel,CIP - DA,2019,01,Ajuizada,37.72,21.5,7.54,66.76,1,0
401.538.0018.001,13,02,Imóvel,ITU - DA,2019,01,Ajuizada,693.78,395.46,138.76,1228.0,1,0
401.538.0018.001,13,02,Imóvel,CIP - DA,2020,01,Ajuizada,34.0,15.3,6.8,56.1,1,0
401.538.0018.001,13,02,Imóvel,ITU - DA,2020,01,Ajuizada,693.79,312.21,138.76,1144.76,1,0
401.539.0128.001,12,07,Imóvel,IPTU,2024,01,Dívida Corrente,397.98,0.0,0.0,397.98,0,2
401.539.0128.001,12,07,Imóvel,TSU,2024,01,Dívida Corrente,49.48,0.0,0.0,49.48,0,1
401.541.0319.000,16,23,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.541.0319.000,16,23,Imóvel,ITU,2024,01,Dívida Corrente,1069.6,0.0,0.0,1069.6,0,7
401.541.0319.000,16,23,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.541.0319.000,16,23,Imóvel,ITU - DA,2023,01,Dívida Ativa,1069.6,96.26,213.92,1379.78,1,0
401.542.0348.000,17,25,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
401.542.0348.000,17,25,Imóvel,ITU,2024,01,Dívida Corrente,1069.6,0.0,0.0,1069.6,0,7
401.542.0348.000,17,25,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
401.542.0348.000,17,25,Imóvel,ITU - DA,2023,01,Dívida Ativa,1069.6,96.26,213.92,1379.78,1,0
401.542.0348.000,17,25,Imóvel,Saldo Parc. D.A,2023,05,Dívida Ativa,851.66,151.56,121.78,1125.0,1,0
402.096.0304.016,4,11,Imóvel,IPTU,2024,01,Dívida Corrente,1778.48,0.0,0.0,1778.48,0,8
402.096.0304.016,4,11,Imóvel,TSU,2024,01,Dívida Corrente,292.54,0.0,0.0,292.54,0,2
403.316.0153.000,01,04,Imóvel,IPTU,2024,01,Dívida Corrente,616.36,0.0,0.0,616.36,0,4
403.316.0153.000,01,04,Imóvel,TSU,2024,01,Dívida Corrente,77.92,0.0,0.0,77.92,0,1
403.316.0153.000,01,04,Imóvel,IPTU - DA,2023,01,Dívida Ativa,616.36,55.47,123.27,795.1,1,0
403.316.0153.000,01,04,Imóvel,TSU - DA,2023,01,Dívida Ativa,70.52,6.35,14.1,90.97,1,0
404.002.0152.001,01,08,Imóvel,IPTU,2024,01,Dívida Corrente,713.8,0.0,0.0,713.8,0,5
404.002.0152.001,01,08,Imóvel,TSU,2024,01,Dívida Corrente,170.68,0.0,0.0,170.68,0,1
404.002.0152.001,01,08,Imóvel,CIP - DA,2021,01,Dívida Ativa,31.01,9.92,6.2,47.13,1,0
404.002.0152.001,01,08,Imóvel,ITU - DA,2021,01,Dívida Ativa,1227.04,392.65,245.41,1865.1,1,0
404.002.0152.001,01,08,Imóvel,IPTU - DA,2022,01,Dívida Ativa,713.8,149.9,142.76,1006.46,1,0
404.002.0152.001,01,08,Imóvel,TSU - DA,2022,01,Dívida Ativa,163.58,34.35,32.72,230.65,1,0
404.002.0152.001,01,08,Imóvel,CIP - DA,2018,01,Ajuizada,53.22,36.72,10.64,100.58,1,0
404.002.0152.001,01,08,Imóvel,ITU - DA,2018,01,Ajuizada,1227.05,846.66,245.41,2319.12,1,0
404.002.0152.001,01,08,Imóvel,CIP - DA,2019,01,Ajuizada,37.72,21.5,7.54,66.76,1,0
404.002.0152.001,01,08,Imóvel,CIP - DA,2020,01,Ajuizada,34.0,15.3,6.8,56.1,1,0
404.002.0152.001,01,08,Imóvel,ITU - DA,2020,01,Ajuizada,1227.05,552.17,245.41,2024.63,1,0
404.002.0236.001,01,15,Imóvel,IPTU,2024,01,Dívida Corrente,73.69,0.0,0.0,73.69,0,1
404.002.0236.001,01,15,Imóvel,TSU,2024,01,Dívida Corrente,25.83,0.0,0.0,25.83,0,1
404.003.0106.000,02,03,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
404.003.0106.000,02,03,Imóvel,ITU,2024,01,Dívida Corrente,1050.7,0.0,0.0,1050.7,0,7
404.003.0106.000,02,03,Imóvel,Capin. RoçaD.A,2022,08,Dívida Ativa,229.96,29.89,45.99,305.84,1,0
404.003.0106.000,02,03,Imóvel,Capin. RoçaD.A,2022,01,Dívida Ativa,229.96,34.49,45.99,310.44,1,0
404.003.0106.000,02,03,Imóvel,Capin. RoçaD.A,2023,01,Dívida Ativa,230.72,18.46,46.14,295.32,1,0
404.003.0106.000,02,03,Imóvel,Capin. RoçaD.A,2023,07,Dívida Ativa,230.72,9.23,18.46,258.41,1,0
404.003.0106.000,02,03,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
404.003.0106.000,02,03,Imóvel,ITU - DA,2023,01,Dívida Ativa,1050.7,94.56,210.14,1355.4,1,0
404.004.0116.000,03,04,Imóvel,IPTU,2024,01,Dívida Corrente,960.3,0.0,0.0,960.3,0,6
404.004.0116.000,03,04,Imóvel,TSU,2024,01,Dívida Corrente,137.94,0.0,0.0,137.94,0,1
404.004.0116.000,03,04,Imóvel,IPTU - DA,2023,01,Dívida Ativa,960.29,86.43,192.06,1238.78,1,0
404.004.0116.000,03,04,Imóvel,TSU - DA,2023,01,Dívida Ativa,124.84,11.24,24.97,161.05,1,0
404.004.0116.000,03,04,Imóvel,Parcelamento DA,2023,12,Dívida Parcelada,1740.0,0.0,0.0,1740.0,0,4
404.007.0450.000,--,--,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
404.007.0450.000,--,--,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
406.746.0243.000,01,14,Imóvel,IPTU,2024,01,Dívida Corrente,834.7,0.0,0.0,834.7,0,5
406.746.0243.000,01,14,Imóvel,TSU,2024,01,Dívida Corrente,92.34,0.0,0.0,92.34,0,1
406.746.0243.000,01,14,Imóvel,IPTU - DA,2021,01,Dívida Ativa,807.16,258.29,161.43,1226.88,1,0
406.746.0243.000,01,14,Imóvel,TSU - DA,2021,01,Dívida Ativa,97.72,31.27,19.54,148.53,1,0
